|id|title|release_year|developer
102293|702110.0|THE LAST BLADE 2|2017|SNK CORPORATION,Code Mystics Inc.
102294|747420.0|Lab 03 Yrinth : Salina Archive Map Pack|2017|XiNFiNiTY Games,Nova Studios
102295|747700.0|Space Shaft|2017|starmops
102296|739200.0|Great War 1914|2017|Musrka
102297|618470.0|Qbik|2017|Norbert Palacz
102298|745870.0|Prehistorik|1991|Titus Interactive
102299|730920.0|Super Skelemania|2017|Ben Allen
102300|741260.0|Mobile Empire|2017|Shanghai huan zhen Info Tech Ltd
102301|743640.0|Achievement Clicker|2017|OfficialAndy
102302|752350.0|Achievement Clicker - Soundtrack|2017|OfficialAndy
102303|752850.0|Choice of the Ninja|2017|Choice of Games
102304|752830.0|Choice of the Rock Star|2017|Choice of Games
102305|744630.0|Mystery Stone from Heaven|2016|
102306|591983.0|Sport Topwater Night Pack|2017|Fishing Planet LLC
102307|742900.0|Sleeping Dawn|2017|Effimera Studio
102308|726170.0|Hardy Only One|2017|LeshaWhite Studio
102309|577000.0|Witchcraft|2017|Silky Smooth Studio
102310|697850.0|FPS - Fun Puzzle Shooter|2017|Rafael Farias
102311|523940.0|ZombVR|2014|
102312|740150.0|Burn, Clown, Burn!|2017|Gameplay Ltd.
102313|735540.0|NO ONE|2010|
102314|713320.0|Google Spotlight Stories: Sonaria|2015|
102315|729990.0|HEXOPODS|2017|Florent Vieillescazes
102316|734490.0|Minimancer|2017|James Flannery
102317|738580.0|Wars and Battles: Normandy|2017|Battle Factory,HexWar Games
102318|743410.0|Idolzzz|2017|Russian Pixel Games
102319|713920.0|Bryan Audley's Numbers|2017|SUNSET GAMES
102320|748580.0|Bridge to Another World: The Others Collector's Edition|2017|4 Friends Games
102321|703060.0|connect - Virtual Home (3D or VR)|2014|
102322|723530.0|Saurian OST Vol. I|2017|Urvogel Games, LLC
102323|650860.0|Wrath of Loki VR Adventure|2015|
102324|749710.0|Imperi|2017|Nuts and Volts Electronics
102325|737810.0|Fluffy Friends 2|2017|For Kids
102326|737380.0|Cutthroat|2017|Ocumens LLC
102327|495480.0|Visual Novel Maker|2017|Degica
102328|610290.0|Visual Novel Maker - Live2D DLC|2017|Degica
102329|752230.0|Cutthroat - Spooky Skin Pack|2017|Ocumens LLC
102330|755270.0|Fantasia of the Wind Theme Soundtrack|2017|Fantasia Studio,Ray丶
102331|601510.0|Yu-Gi-Oh! Duel Links|2017|Konami Digital Entertainment
102332|685300.0|Portrait Wizard|2017|Kmany Design
102333|573740.0|Northern Tale 4|2017|Realore
102334|721340.0|Expansion - Europa Universalis IV: Cradle of Civilization|2017|Paradox Development Studio
102335|721341.0|Content Pack - Europa Universalis IV: Cradle of Civilization|2017|Paradox Development Studio
102336|706122.0|Cleo's Lost Idols - Special Abilities|2017|Tomb Team
102337|754650.0|Galactic Lords OST|2017|Xeneder
102338|640140.0|Expansion - Crusader Kings II: Jade Dragon|2017|Paradox Development Studio
102339|612370.0|PAKO 2|2017|Tree Men Games
102340|706121.0|Cleo's Lost Idols - Crazy Hats Pack|2017|Tomb Team
102341|515230.0|Cleo's Lost Idols|2017|Tomb Team
102342|706120.0|Cleo's Lost Idols - Hats Pack|2017|Tomb Team
102343|601770.0|Sparc|2014|
102344|704520.0|Battle Buddies VR|2015|
102345|648550.0|Choice|2017|Olympic,SP
102346|748880.0|External Visions|2017|team BitClub
102347|544680.0|Holy Avenger|2017|Messier Games &amp; Animations
102348|751540.0|Duel Jousting|2017|ShadowInk Designs
102349|730730.0|Guardians|2017|
102350|751120.0|Paladins® - Front Line Pack|2017|Hi-Rez Studios
102351|728110.0|Board Games VR|2016|
102352|711260.0|BHB: BioHazard Bot|2017|Brain Machine
102353|754270.0|Hexvade|2018|Zeritum
102354|681740.0|Liberator TD|2015|Okay Studios
102355|739940.0|Guide The Ball|2017|Eldritch Phantasmagoric Games
102356|601990.0|Perspectives: Aleppo-Helsinki|2017|
102357|743240.0|Oh My Cooking Gun|2016|
102358|592600.0|PRO EVOLUTION SOCCER 2018 LITE|2017|Konami Digital Entertainment Co., Ltd
102359|751890.0|Offensive Dimensions: Original Sound Tracks|2017|"Omicron Games,Ashton ""DeDra"" Bourgeois"
102360|747600.0|Dungeon Defenders II - Bag Booster Pack|2017|Trendy Entertainment
102361|692770.0|Three Kingdoms: The Last Warlord - Duel Expansion|2017|LongYou Game
102362|738290.0|SpaceCoaster VR|2015|
102363|745670.0|3D Tower|2017|Mikhail Melnikov
102364|740040.0|Play with Gilbert|2017|Joure Visser
102365|745220.0|There Is A Genie In My Szechuan Sauce|2017|Bmc Studio
102366|684980.0|Sudokube|2017|Phil Blank
102367|746300.0|Rasty Pelican|2014|baKno Games
102368|746890.0|Skript|2012|baKno Games
102369|576940.0|Hunt For Gods|2013|
102370|734540.0|The Sapper|2017|Educational Games
102371|590820.0|Pixel Stories of Dungeon|2018|PowerGaelic
102372|719950.0|Windows Mixed Reality for SteamVR|2017|
102373|657280.0|Rytmik Studio|2017|CINEMAX, s.r.o.
102374|746490.0|Happy Santa|2017|TSS Studio
102375|723070.0|Scrolls of the Lord|2017|Arbatskii Anatolii
102376|734070.0|Pillars of Eternity - Deadfire Pack|2017|Obsidian Entertainment
102377|750230.0|Tom Clancy's Ghost Recon® Wildlands - Ghost War Pass|2017|Ubisoft Paris,Ubisoft Annecy,Ubisoft Bucharest,Ubisoft Montpellier,Ubisoft Milan,Reflections,Ubisoft Belgrade
102378|585710.0|Blazing Beaks|2017|Applava
102379|754670.0|Captain vs Sky Pirates - Moon Base|2017|Boogygames Studios
102380|694950.0|Oure|2017|Heavy Spectrum Limited
102381|721440.0|Achievement Hunter: Zombie|2017|putilin_industries
102382|724870.0|Glorious Noon|2018|
102383|729310.0|Draft Day Sports: College Basketball 2017|2017|Wolverine Studios
102384|745880.0|東方天空璋 ～ Hidden Star in Four Seasons.|2017|上海アリス幻樂団
102385|696360.0|仙劍奇俠傳六 (Chinese Paladin：Sword and Fairy 6)|2015|SOFTSTAR ENTERTAINMENT INC.
102386|749200.0|Offensive Dimensions|2017|Omicron Games
102387|736390.0|Unforgiving Happiness|2017|Ezalbot
102388|728620.0|RibbonChase|2017|
102389|646570.0|Slay the Spire|2017|Mega Crit Games
102390|707310.0|The Little Prince VR|2015|
102391|686740.0|HYAKKI CASTLE|2017|Asakusa Studios
102392|750320.0|Tales from Candlekeep - Artus Cimber's Explorer Pack|2017|BKOM Studios
102393|750340.0|Tales from Candlekeep - Asharra's Diplomat Pack|2017|BKOM Studios
102394|552990.0|World of Warships|2017|Wargaming Group Limited
102395|750341.0|Tales from Candlekeep - Birdsong's Entertainer Pack|2017|BKOM Studios
102396|731160.0|Injustice™ 2 - Gods Shader Pack|2017|NetherRealm Studios,QLOC
102397|731150.0|Injustice™ 2 - Demons Shader Pack|2017|NetherRealm Studios,QLOC
102398|750342.0|Tales from Candlekeep - Dragonbait's Dungeoneer Pack|2017|BKOM Studios
102399|727990.0|Injustice™ 2 - Raiden|2017|NetherRealm Studios,QLOC
102400|727980.0|Injustice™ 2 - Black Manta|2017|NetherRealm Studios,QLOC
102401|720680.0|LEGO® Marvel Super Heroes 2 - Season Pass|2017|TT Games
102402|721260.0|Injustice™ 2 - Sub-Zero|2017|NetherRealm Studios,QLOC
102403|335620.0|Star Traders: Frontiers|2017|Trese Brothers
102404|704810.0|Injustice™ 2 - Starfire|2017|NetherRealm Studios,QLOC
102405|721290.0|Injustice™ 2 - Brainiac|2017|NetherRealm Studios,QLOC
102406|714470.0|Amityville: The Awakening|2017|
102407|706110.0|WWE 2K18 - Cena (Nuff) Pack|2017|Visual Concepts,Yuke's Co., LTD
102408|499210.0|Road Rage|2017|Team 6
102409|620680.0|Polaris Sector: Lumens|2017|SoftWarWare
102410|677992.0|FSX Steam Edition: Beechcraft® Baron® B55 Add-On|2017|Military Visualizations
102411|746450.0|Mr. Shadow - Illustrated book|2017|bycomb
102412|677996.0|FSX Steam Edition: Toposim Southeast Asia|2017|Toposim
102413|585900.0|Harvest Moon: Light of Hope|2017|TABOT, inc.,Natsume Inc.
102414|560300.0|Thy Sword|2017|GamePhase
102415|734080.0|Qajary Cat|2017|RSK Entertainment
102416|719020.0|Bob Saget: Zero To Sixty|2017|
102417|637778.0|Rocksmith® 2014 Edition – Remastered – The Pretenders - “Don’t Get Me Wrong”|2017|Ubisoft - San Francisco
102418|637779.0|Rocksmith® 2014 Edition – Remastered – The Pretenders - “Back on the Chain Gang”|2017|Ubisoft - San Francisco
102419|484930.0|Beekyr Reloaded|2017|KaleidoGames
102420|637777.0|Rocksmith® 2014 Edition – Remastered – The Pretenders Song Pack|2017|Ubisoft - San Francisco
102421|637780.0|Rocksmith® 2014 Edition – Remastered – The Pretenders - “Brass in Pocket”|2017|Ubisoft - San Francisco
102422|637782.0|Rocksmith® 2014 Edition – Remastered – The Pretenders - “I’ll Stand by You”|2017|Ubisoft - San Francisco
102423|637781.0|Rocksmith® 2014 Edition – Remastered – The Pretenders - “Middle of the Road”|2017|Ubisoft - San Francisco
102424|734280.0|Injustice™ 2 - Ultimate Pack|2017|NetherRealm Studios,QLOC
102425|721270.0|Injustice™ 2 - Darkseid|2017|NetherRealm Studios,QLOC
102426|744890.0|TEEN DATE SIMULATOR|2017|Creativ Game Developer LLC
102427|712970.0|Clad in Iron: Philippines 1898|2017|Totem Games
102428|748850.0|LaGuardia [KLGA] airport for Tower!3D Pro|2017|FeelThere
102429|745500.0|Pixel Space Battles|2017|"Nikita ""Ghost_RUS"""
102430|745510.0|Fidget Spinner In Space|2017|"Nikita ""Ghost_RUS"""
102431|706130.0|Far from Noise|2017|George Batchelor
102432|713450.0|Dungeon Rustlers|2017|Zimventures, LLC
102433|710760.0|High Noon VR|2016|
102434|683993.0|Star Realms - United: Command|2017|White Wizard Games
102435|730270.0|JunkerBot|2017|RedNukem
102436|622020.0|ATV Drift &amp; Tricks|2017|Artefacts Studio
102437|726410.0|TASTEE: Lethal Tactics - Day of The Dead Skin Pack|2017|SkyBox Labs
102438|692310.0|REPULSE: Galactic Rivals|2017|IronEqual
102439|728610.0|Willowisp VR|2015|
102440|542790.0|RacetronicVR|2015|
102441|464340.0|Syberia 3|2017|Microids
102442|566970.0|Escape!VR -Above the Clouds-|2016|
102443|635330.0|Farming Simulator 17 - Platinum Expansion|2017|Giants Software
102444|754070.0|Captain vs Sky Pirates - Forest|2017|Boogygames Studios
102445|643150.0|The Summoning|2017|
102446|709410.0|AZURA|2017|CUTE ANIME GIRLS
102447|634320.0|Skeleton Key 3 Part 2|2017|
102448|695970.0|Treadnauts|2018|Topstitch Games
102449|716430.0|The Arena of Gladiators|2016|
102450|754210.0|without_an_output.map|2017|Saddletrip
102451|736200.0|Nana in the Dark|2017|Lovepurple
102452|737280.0|Moose Invasion|2017|Daniel Meredith
102453|701280.0|Askutron Quiz Show|2017|Goldsaucer Ltd
102454|736110.0|Deep Sorrow|2017|QuickSave
102455|570840.0|家有大貓 Nekojishi|2017|Team Nekojishi
102456|690350.0|Endless Combat|2017|Fatalitech
102457|705220.0|Tactical Monsters Rumble Arena|2017|Camex Games
102458|719600.0|鉄道運転士VR|2016|
102459|589240.0|"Jaguar I-PACE Concept | Virtual Reality Experience"|2015|
102460|745420.0|Tronix Defender|2017|SHOKIZM INTERACTIVE
102461|665450.0|MAGIX Photostory 2018 Deluxe Steam Edition|2017|MAGIX Software GmbH
102462|716230.0|Galactic Lords|2017|TheDreik,Xeneder
102463|407630.0|Skein|2017|Nocturne Games
102464|215830.0|Closers|2017|Naddic Games
102465|729910.0|Sable Maze: Norwich Caves Collector's Edition|2017|Daily Magic Productions
102466|673590.0|Amazing Thailand VR Experience|2017|
102467|670090.0|FallenCore|2017|Ad Aspera
102468|741100.0|Save the Halloween|2017|Danyl Oreshkyn
102469|729920.0|Dark Dimensions: City of Ash Collector's Edition|2017|Daily Magic Productions
102470|749580.0|All That Remains|2017|Elysian Games
102471|735010.0|Fantasy of Eden|2017|HUNTERS
102472|569570.0|Light Apprentice - The Comic Book RPG|2017|Amazu Media
102473|753530.0|Sword Bros Soundtrack|2017|Drew Wallace
102474|649790.0|Harvest Life|2017|bumblebee
102475|606710.0|Sphinx and the Cursed Mummy|2003|Eurocom,THQ Nordic
102476|736280.0|VJmachine Home|2017|einklang.VISUALS GmbH
102477|733200.0|Sphinx and the Cursed Mummy: Soundtrack|2017|Eurocom,THQ Nordic
102478|747180.0|ARENA an Age of Barbarians story - Deathbringer|2017|Crian Soft S.A.
102479|743570.0|Neven|2010|baKno Games
102480|744290.0|Perspectrip|2016|baKno Games
102481|745120.0|Pinball|2007|baKno Games
102482|718240.0|Solar Collector|2017|Emily Peregrine
102483|725280.0|Psi Project|2017|Vyacheslav Shilikhin
102484|488760.0|Left-Hand Path|2001|
102485|731940.0|Bars and Balance|2017|Mykhail Konokh
102486|747900.0|Gaokao.Love.100Days - Official Artworks|2017|高考恋爱委员会,橘子班
102487|728660.0|StrainZ-1: Elimination|2017|Bizzy
102488|503750.0|SPLASH BLAST PANIC|2010|Team KwaKwa
102489|739410.0|Zorbit's Orbits|2017|Happyrock Studios
102490|733760.0|MegaRace 2|1996|Cryo Interactive,Jordan Freeman Group
102491|640800.0|Skyfront VR|2013|
102492|723470.0|The Cleansing - Versus (Original Soundtrack)|2017|Grindstone Interactive
102493|719410.0|Magical Squash|2016|
102494|741010.0|BALL GAME|2017|Blueshift Media
102495|746180.0|Doodle God Blitz - Complete OST Collection|2017|JoyBits Ltd.
102496|744420.0|Adventures Of Pipi|2017|"Nikita ""Ghost_RUS"""
102497|735350.0|Bottle: Pilgrim|2017|Tonguç Bodur
102498|710860.0|Achievement Hunter: Kiborg|2017|putilin_industries
102499|562390.0|Train Simulator: DB BR 151 Loco Add-On|2017|virtualRailroads
102500|746870.0|The Old Empire Multiplayer|2017|TerkStudios
102501|639540.0|Battle of Empires: 1914-1918 - Honor of the Empire|2017|Great War Team
102502|584096.0|Little Nightmares The Hideaway DLC|2017|Tarsier Studios
102503|624090.0|Football Manager 2018|2017|Sports Interactive
102504|624120.0|Football Manager Touch 2018|2017|Sports Interactive
102505|719220.0|Romans From Mars|2013|SideKick
102506|711732.0|Football Manager Touch 2018 - All Players Interested|2017|Sports Interactive
102507|711731.0|Football Manager Touch 2018 - All Job Applications|2017|Sports Interactive
102508|711733.0|Football Manager Touch 2018 - Attribute Masking|2017|Sports Interactive
102509|711734.0|Football Manager Touch 2018 - Board-Override|2017|Sports Interactive
102510|711735.0|Football Manager Touch 2018 - Design a Son|2017|Sports Interactive
102511|711736.0|Football Manager Touch 2018 - Foreign Influx|2017|Sports Interactive
102512|711737.0|Football Manager Touch 2018 - National Management|2017|Sports Interactive
102513|711738.0|Football Manager Touch 2018 - No Loan Restrictions|2017|Sports Interactive
102514|711740.0|Football Manager Touch 2018 - No Transfer Windows|2017|Sports Interactive
102515|711746.0|Football Manager Touch 2018 - Fixture Pile-Up Challenge|2017|Sports Interactive
102516|711745.0|Football Manager Touch 2018 - Rise from the Ashes Challenge|2017|Sports Interactive
102517|711741.0|Football Manager Touch 2018 - No Work Permits|2017|Sports Interactive
102518|711739.0|Football Manager Touch 2018 - No Sacking|2017|Sports Interactive
102519|556860.0|Gladiator School|2017|Raptor Claw Games
102520|684630.0|American Truck Simulator - New Mexico|2017|SCS Software
102521|494670.0|TransRoad: USA|2017|Deck13 Hamburg
102522|748890.0|Choice of Rebels: Uprising|2017|Choice of Games
102523|733420.0|Fragments|2012|
102524|730580.0|MegaRace 1|1994|Cryo Interactive,Jordan Freeman Group
102525|707230.0|Prison Chainball Massacre|2017|Svarog Studios
102526|655100.0|Oik 3|2017|Dr_Crewcut
102527|738210.0|Galactic Orbital Death Sport|2017|MECH'AT
102528|667220.0|Ayo: A Rain Tale|2017|Inkline Ltd.
102529|738850.0|The Art of Nevermind (Nevermind Art Book)|2017|Flying Mollusk
102530|652040.0|Children of Apollo|2017|Cargo Cult Gaming LLC
102531|730390.0|Raji: An Ancient Epic|2019|Nodding Heads Games
102532|751702.0|Donation Big|2017|Keinart Lobre
102533|665790.0|Dragon Drop|2017|Squish Studios LLC
102534|695210.0|The Only Living Boy in New York|2017|
102535|749090.0|Miracle In The Woods|2017|
102536|744380.0|Stern Pinball Arcade: Ghostbusters™ Premium|2017|FarSight Studios, Inc.
102537|715100.0|Endless Wave|2017|Snowdrop Lab
102538|735470.0|vBuilder|2017|
102539|732430.0|Superflight|2017|GrizzlyGames
102540|733520.0|LOGistICAL: Switzerland|2017|Sacada
102541|709060.0|幽冥路（The Way to Nether）|2017|Heluo Studio
102542|706840.0|Castaway VR|2016|
102543|690460.0|Sky Hunter|2017|Codex7
102544|720850.0|Blasteron|2017|Bunny on Caffeine LLC
102545|727550.0|Illville: Return instructions|2017|Tusha Works
102546|645920.0|Dreamstones|2017|Windybeard
102547|747410.0|Dreamstones Soundtrack|2017|Windybeard
102548|729940.0|Azada® : In Libro Collector's Edition|2017|ERS G Studios
102549|566430.0|Ultimus bellum|2017|Lions Crayons Games
102550|748080.0|God Of Light: Remastered - OST|2017|Playmous
102551|742410.0|Aerofly FS 2 - USA Colorado|2017|IPACS
102552|741380.0|Prisoner - The Mystery Complex|2017|Polovey Alexander
102553|626550.0|Prodigy Tactics|2017|Hanakai Studio
102554|577970.0|Punch Planet|2017|Sector-K Games
102555|728670.0|Maze Up!|2017|Inner Monkey
102556|748500.0|Defense Clicker - Auto Clicker Pet (Ice Elemental)|2017|Albatros Softworks
102557|705540.0|Zombidle - Nipply pack|2017|Berzerk Studio
102558|705520.0|Zombidle - Burrito's Pack|2017|Berzerk Studio
102559|746230.0|Zombidle - Starter Pack|2017|Berzerk Studio
102560|732290.0|Schatte ～The Witch and the Fake Shadow～|2017|DiceyCraft
102561|749620.0|Klondike Solitaire Kings - Three Headed Dragon|2017|Boogygames Studios
102562|677993.0|FSX Steam Edition: Cessna® 310R Add-On|2017|Military Visualizations
102563|677994.0|FSX Steam Edition: Toposim Central Asia Add-On|2017|Toposim
102564|642790.0|TS Marketplace: Soldier Summit Scenario Pack 01 Add-On|2017|High Iron Simulations
102565|718740.0|Chop Chop Princess!|2017|Spectre EU
102566|740120.0|BATTLE RAP SIMULATOR|2017|Limed
102567|738830.0|Atlas Tile Editor (ATE)|2017|Lost Astronaut
102568|657300.0|Party Crashers|2017|Giant Margarita
102569|711130.0|God of Light: Remastered|2017|Playmous
102570|623620.0|X-Plane 11 - Add-on: Aerosoft - KTNP - Airport Twentynine Palms|2017|29Palms,JaraNet
102571|742030.0|MahJong|2008|baKno Games
102572|749610.0|SWARMRIDER OMEGA OST|2017|Walter Machado
102573|695460.0|Coffee Pixes|2017|Fuyu Games AB
102574|720200.0|Vinewing|2017|Eelooz AB
102575|493080.0|Card Quest|2017|WinterSpring Games
102576|632470.0|No Truce With The Furies (working title)|2014|ZA/UM
102577|652140.0|Echo Nine|2017|EchoNineGames
102578|695190.0|The Glass Castle|2017|
102579|738200.0|One Dark Night|1982|
102580|748790.0|kuso - Original Soundtrack &amp; Ephemera|2017|Fred Wood
102581|664970.0|6:66PM|2017|
102582|705530.0|Wizard Hunter 2348|2017|Foxwarrior Productions
102583|749280.0|Klondike Solitaire Kings - Strongman|2017|Boogygames Studios
102584|725320.0|Dance Studio VR|2015|
102585|751030.0|Captain vs Sky Pirates - Pyramids|2017|Boogygames Studios
102586|715910.0|Persona 5 Costume DLC|2017|Sonic Team,Hardlight
102587|723500.0|Warlock Revenge|2017|Narayan Games
102588|554870.0|SUPERHYPERCUBE|2017|
102589|456670.0|Hand of Fate 2|2017|Defiant Development
102590|740300.0|Hide N Seek VR|2016|
102591|698370.0|True or False Universe|2017|Vladimir Maslov
102592|637772.0|Rocksmith® 2014 Edition – Remastered – NOFX Song Pack|2017|Ubisoft - San Francisco
102593|718900.0|(Romance) In The Digital Age|2017|
102594|637774.0|Rocksmith® 2014 Edition – Remastered – NOFX - “Stickin’ in My Eye”|2017|Ubisoft - San Francisco
102595|637776.0|Rocksmith® 2014 Edition – Remastered – NOFX - “Bob”|2017|Ubisoft - San Francisco
102596|637773.0|Rocksmith® 2014 Edition – Remastered – NOFX - “Linoleum”|2017|Ubisoft - San Francisco
102597|637775.0|Rocksmith® 2014 Edition – Remastered – NOFX - “Seeing Double at the Triple Rock”|2017|Ubisoft - San Francisco
